0.000000000000000000e+00,5.031118765486543992e-02,7.318928316243465682e-02,9.524265316579565155e-02,1.130648968225847345e-01,1.294478833382811944e-01,1.441870338890352821e-01,1.578657185021721254e-01,1.705825343811772643e-01,1.825315868254739071e-01,1.938053182254311502e-01,2.044973876606581142e-01,2.146723854423422118e-01,2.243867543034040180e-01,2.336852191560580272e-01,2.426060023532332910e-01,2.511811728593282278e-01,2.594383866296688379e-01,2.674015322073552969e-01,2.750915121865314394e-01,2.825267194885817679e-01,2.897234684694349749e-01,2.966963124156719034e-01,3.034583103894748501e-01,3.100212391708450088e-01,3.163957695343943555e-01,3.225916112258796487e-01,3.286176344468844102e-01,3.344819718133110742e-01,3.401921047708722501e-01,3.457549371764435109e-01,3.511768583700079494e-01,3.564637975064251507e-01,3.616212706056347037e-01,3.666544214845552374e-01,3.715680575261340879e-01,3.763666810656148831e-01,3.810545170391779757e-01,3.856355374296032146e-01,3.901134829553016270e-01,3.944918823768539529e-01,3.987740697363569842e-01,4.029631997964161494e-01,4.070622619056383784e-01,4.110740924842473110e-01,4.150013862957494526e-01,4.188467066473490208e-01,4.226124946422950002e-01,4.263010775908381844e-01,4.299146766724816771e-01,4.334554139303146703e-01,4.369253186680382983e-01,4.403263333115869371e-01,4.436603187897532052e-01,4.469290594817660889e-01,4.501342677741899112e-01,4.532775882646535304e-01,4.563606016457230630e-01,4.593848282985379949e-01,4.623517316226309348e-01,4.652627211255291328e-01,4.681191552932652544e-01,4.709223442607475829e-01,4.736735522990151437e-01,4.763740001347073205e-01,4.790248671155742932e-01,4.816272932345116442e-01,4.841823810234194836e-01,4.866911973271248470e-01,4.891547749666593226e-01,4.915741143003395930e-01,4.939501846903415760e-01,4.962839258817739463e-01,4.985762493006515306e-01,5.008280392766172318e-01,5.030401541957613132e-01,5.052134275884443415e-01,5.073486691566230222e-01,5.094466657448102342e-01,5.115081822584702786e-01,5.135339625333481539e-01,5.155247301589583886e-01,5.174811892592027229e-01,5.194040252328749885e-01,5.212939054565799424e-01,5.231514799524275006e-01,5.249773820226731891e-01,5.267722288533270847e-01,5.285366220886010824e-01,5.302711483779395385e-01,5.319763798972452218e-01,5.336528748458104765e-01,5.353011779203532550e-01,5.369218207674627541e-01,5.385153224156770113e-01,5.400821896883264417e-01,5.416229175982064659e-01,5.431379897250739885e-01,5.446278785768945419e-01,5.460930459357128397e-01,5.475339431889586495e-01,5.489510116469547008e-01,5.503446828473413932e-01,5.517153788470933184e-01,5.530635125027565380e-01,5.543894877395031395e-01,5.556936998095622915e-01,5.569765355405495999e-01,5.582383735741952568e-01,5.594795845959318337e-01,5.607005315557869185e-01,5.619015698809892712e-01,5.630830476806866214e-01,5.642453059431369322e-01,5.653886787257293989e-01,5.665134933381605897e-01,5.676200705190783680e-01,5.687087246064905788e-01,5.697797637022153916e-01,5.708334898306404170e-01,5.718701990920368461e-01,5.728901818106744148e-01,5.738937226779522449e-01,5.748811008907660502e-01,5.758525902853137701e-01,5.768084594665298104e-01,5.777489719333324114e-01,5.786743861998582261e-01,5.795849559128484207e-01,5.804809299653435062e-01,5.813625526068383342e-01,5.822300635500345933e-01,5.830836980743336895e-01,5.839236871261911377e-01,5.847502574164618050e-01,5.855636315148483595e-01,5.863640279415688328e-01,5.871516612563437709e-01,5.879267421448146624e-01,5.886894775024760218e-01,5.894400705162308185e-01,5.901787207436413052e-01,5.909056241899722783e-01,5.916209733830991579e-01,5.923249574463632650e-01,5.930177621694460166e-01,5.936995700773296525e-01,5.943705604974196532e-01,5.950309096248822538e-01,5.956807905862736563e-01,5.963203735015027984e-01,5.969498255441998413e-01,5.975693110005338982e-01,5.981789913265401770e-01,5.987790252039975059e-01,5.993695685949149699e-01,5.999507747946618563e-01,6.005227944837951970e-01,6.010857757786197686e-01,6.016398642805265151e-01,6.021852031241425873e-01,6.027219330243374085e-01,6.032501923221132989e-01,6.037701170294218489e-01,6.042818408729329072e-01,6.047854953367957087e-01,6.052812097044130146e-01,6.057691110992674544e-01,6.062493245248220530e-01,6.067219729035259190e-01,6.071871771149470742e-01,6.076450560330630690e-01,6.080957265627302544e-01,6.085393036753566909e-01,6.089759004437984569e-01,6.094056280765072220e-01,6.098285959509425203e-01,6.102449116462759227e-01,6.106546809754010985e-01,6.110580080162728578e-01,6.114549951425903851e-01,6.118457430538453146e-01,6.122303508047465259e-01,6.126089158340443097e-01,6.129815339927664475e-01,6.133482995718780861e-01,6.137093053293901646e-01,6.140646425169179468e-01,6.144144009057143085e-01,6.147586688121844389e-01,6.150975331228980547e-01,6.154310793191103413e-01,6.157593915008040542e-01,6.160825524102649942e-01,6.164006434552006253e-01,6.167137447314154919e-01,6.170219350450512064e-01,6.173252919344024425e-01,6.176238916913203703e-01,6.179178093822105255e-01,6.182071188686371066e-01,6.184918928275411343e-01,6.187722027710793604e-01,6.190481190661004662e-01,6.193197109532554423e-01,6.195870465657598025e-01,6.198501929478097416e-01,6.201092160726628943e-01,6.203641808603892471e-01,6.206151511953029720e-01,6.208621899430729618e-01,6.211053589675340492e-01,6.213447191471875852e-01,6.215803303914148037e-01,6.218122516563967528e-01,6.220405409607521197e-01,6.222652554008996084e-01,6.224864511661470923e-01,6.227041835535194192e-01,6.229185069823188758e-01,6.231294750084388490e-01,6.233371403384228016e-01,6.235415548432799993e-01,6.237427695720625387e-01,6.239408347652068976e-01,6.241357998676437813e-01,6.243277135416850365e-01,6.245166236796880765e-01,6.247025774165028134e-01,6.248856211417062045e-01,6.250658005116300764e-01,6.252431604611803362e-01,6.254177452154607852e-01,6.255895983011958705e-01,6.257587625579625890e-01,6.259252801492322105e-01,6.260891925732269270e-01,6.262505406735925373e-01,6.264093646498944956e-01,6.265657040679359913e-01,6.267195978699063863e-01,6.268710843843574576e-01,6.270202013360154369e-01,6.271669858554298482e-01,6.273114744884620286e-01,6.274537032056162200e-01,6.275937074112167835e-01,6.277315219524338685e-01,6.278671811281603121e-01,6.280007186977415445e-01,6.281321678895628313e-01,6.282615614094962941e-01,6.283889314492073774e-01,6.285143096943265340e-01,6.286377273324881276e-01,6.287592150612355546e-01,6.288788030958003539e-01,6.289965211767518660e-01,6.291123985775247673e-01,6.292264641118221480e-01,6.293387461409001293e-01,6.294492725807321332e-01,6.295580709090596860e-01,6.296651681723272054e-01,6.297705909925055412e-01,6.298743655738034963e-01,6.299765177092746526e-01,6.300770727873126198e-01,6.301760557980468080e-01,6.302734913396310645e-01,6.303694036244332777e-01,6.304638164851256166e-01,6.305567533806746283e-01,6.306482374022385207e-01,6.307382912789675222e-01,6.308269373837122052e-01,6.309141977386391043e-01,6.310000940207589615e-01,6.310846475673637102e-01,6.311678793813790822e-01,6.312498101366293968e-01,6.313304601830197482e-01,6.314098495516357046e-01,6.314879979597604054e-01,6.315649248158130558e-01,6.316406492242077064e-01,6.317151899901350953e-01,6.317885656242687720e-01,6.318607943473952826e-01,6.319318940949731900e-01,6.320018825216154879e-01,6.320707770055052910e-01,6.321385946527388056e-01,6.322053523015997989e-01,6.322710665267664565e-01,6.323357536434524029e-01,6.323994297114803320e-01,6.324621105392919107e-01,6.325238116878960648e-01,6.325845484747512071e-01,6.326443359775879571e-01,6.327031890381729085e-01,6.327611222660092238e-01,6.328181500419826078e-01,6.328742865219461056e-01,6.329295456402519449e-01,6.329839411132239801e-01,6.330374864425778458e-01,6.330901949187861533e-01,6.331420796243906191e-01,6.331931534372622350e-01,6.332434290338091465e-01,6.332929188921365693e-01,6.333416352951521944e-01,6.333895903336278499e-01,6.334367959092087608e-01,6.334832637373788433e-01,6.335290053503762620e-01,6.335740321000651321e-01,6.336183551607603714e-01,6.336619855320113626e-01,6.337049340413366538e-01,6.337472113469208024e-01,6.337888279402643654e-01,6.338297941487970322e-01,6.338701201384437933e-01,6.339098159161578039e-01,6.339488913324052843e-01,6.339873560836192246e-01,6.340252197146094559e-01,6.340624916209358641e-01,6.340991810512468518e-01,6.341352971095768343e-01,6.341708487576110942e-01,6.342058448169139995e-01,6.342402939711221377e-01,6.342742047681017015e-01,6.343075856220754538e-01,6.343404448157126119e-01,6.343727905021878666e-01,6.344046307072087609e-01,6.344359733310082072e-01,6.344668261503103590e-01,6.344971968202608448e-01,6.345270928763300233e-01,6.345565217361857080e-01,6.345854907015351376e-01,6.346140069599403022e-01,6.346420775866025155e-01,6.346697095461205640e-01,6.346969096942208788e-01,6.347236847794613945e-01,6.347500414449058770e-01,6.347759862297757127e-01,6.348015255710737215e-01,6.348266658051825440e-01,6.348514131694386053e-01,6.348757738036816534e-01,6.348997537517786505e-01,6.349233589631251284e-01,6.349465952941232283e-01,6.349694685096345381e-01,6.349919842844137241e-01,6.350141482045150720e-01,6.350359657686810433e-01,6.350574423897084042e-01,6.350785833957899307e-01,6.350993940318392372e-01,6.351198794607916254e-01,6.351400447648872793e-01,6.351598949469313693e-01,6.351794349315375010e-01,6.351986695663492943e-01,6.352176036232439760e-01,6.352362417995182087e-01,6.352545887190517160e-01,6.352726489334573623e-01,6.352904269232096945e-01,6.353079270987576077e-01,6.353251538016191358e-01,6.353421113054582570e-01,6.353588038171471553e-01,6.353752354778092748e-01,6.353914103638472755e-01,6.354073324879552231e-01,6.354230058001141268e-01,6.354384341885724874e-01,6.354536214808107486e-01,6.354685714444926470e-01,6.354832877883989095e-01,6.354977741633478505e-01,6.355120341631019798e-01,6.355260713252595117e-01,6.355398891321325516e-01,6.355534910116106273e-01,6.355668803380121190e-01,6.355800604329214787e-01,6.355930345660127934e-01,6.356058059558626905e-01,6.356183777707470339e-01,6.356307531294287383e-01,6.356429351019311502e-01,6.356549267102994394e-01,6.356667309293511092e-01,6.356783506874142953e-01,6.356897888670531849e-01,6.357010483057851102e-01,6.357121317967829865e-01,6.357230420895693124e-01,6.357337818906980687e-01,6.357443538644261816e-01,6.357547606333756596e-01,6.357650047791824077e-01,6.357750888431386027e-01,6.357850153268219673e-01,6.357947866927173841e-01,6.358044053648272964e-01,6.358138737292731157e-01,6.358231941348883032e-01,6.358323688937991269e-01,6.358414002820006461e-01,6.358502905399197047e-01,6.358590418729713756e-01,6.358676564521060781e-01,6.358761364143490358e-01,6.358844838633286312e-01,6.358927008698000982e-01,6.359007894721586673e-01,6.359087516769451609e-01,6.359165894593432622e-01,6.359243047636714552e-01,6.359318995038631961e-01,6.359393755639430879e-01,6.359467347984938401e-01,6.359539790331165676e-01,6.359611100648833171e-01,6.359681296627835989e-01,6.359750395681631474e-01,6.359818414951547982e-01,6.359885371311055913e-01,6.359951281369935483e-01,6.360016161478415642e-01,6.360080027731211949e-01,6.360142895971535593e-01,6.360204781795013584e-01,6.360265700553564550e-01,6.360325667359197910e-01,6.360384697087773098e-01,6.360442804382688831e-01,6.360500003658506873e-01,6.360556309104541395e-01,6.360611734688362828e-01,6.360666294159286194e-01,6.360720001051750616e-01,6.360772868688712167e-01,6.360824910184916803e-01,6.360876138450177741e-01,6.360926566192567355e-01,6.360976205921567983e-01,6.361025069951182775e-01,6.361073170402982146e-01,6.361120519209121360e-01,6.361167128115289282e-01,6.361213008683630488e-01,6.361258172295605196e-01,6.361302630154830329e-01,6.361346393289832868e-01,6.361389472556806535e-01,6.361431878642298532e-01,6.361473622065856315e-01,6.361514713182648828e-01,6.361555162186020018e-01,6.361594979110025694e-01,6.361634173831927086e-01,6.361672756074632229e-01,6.361710735409115136e-01,6.361748121256781685e-01,6.361784922891822180e-01,6.361821149443489531e-01,6.361856809898386311e-01,6.361891913102677432e-01,6.361926467764302817e-01,6.361960482455109034e-01,6.361993965613006452e-01,6.362026925544046474e-01,6.362059370424478777e-01,6.362091308302795234e-01,6.362122747101706111e-01,6.362153694620122923e-01,6.362184158535086898e-01,6.362214146403667447e-01,6.362243665664847336e-01,6.362272723641360095e-01,6.362301327541509677e-01,6.362329484460961249e-01,6.362357201384494232e-01,6.362384485187742023e-01,6.362411342638895073e-01,6.362437780400377330e-01,6.362463805030506014e-01,6.362489422985112553e-01,6.362514640619139072e-01,6.362539464188232685e-01,6.362563899850275373e-01,6.362587953666928309e-01,6.362611631605128437e-01,6.362634939538567291e-01,6.362657883249152047e-01,6.362680468428443259e-01,6.362702700679050416e-01,6.362724585516045250e-01,6.362746128368303999e-01,6.362767334579884082e-01,6.362788209411323059e-01,6.362808758040954249e-01,6.362828985566196804e-01,6.362848897004804716e-01,6.362868497296135795e-01,6.362887791302348495e-01,6.362906783809633149e-01,6.362925479529378814e-01,6.362943883099360098e-01,6.362961999084875142e-01,6.362979831979879153e-01,6.362997386208105732e-01,6.363014666124160446e-01,6.363031676014602178e-01,6.363048420098998958e-01,6.363064902530993772e-01,6.363081127399311532e-01,6.363097098728784928e-01,6.363112820481360288e-01,6.363128296557061248e-01,6.363143530794979075e-01,6.363158526974200813e-01,6.363173288814775175e-01,6.363187819978599613e-01,6.363202124070366228e-01,6.363216204638427742e-01,6.363230065175691230e-01,6.363243709120480762e-01,6.363257139857395606e-01,6.363270360718138452e-01,6.363283374982353635e-01,6.363296185878434263e-01,6.363308796584323801e-01,6.363321210228307656e-01,6.363333429889787007e-01,6.363345458600039306e-01,6.363357299342975448e-01,6.363368955055876963e-01,6.363380428630127650e-01,6.363391722911933002e-01,6.363402840703007435e-01,6.363413784761302594e-01,6.363424557801657944e-01,6.363435162496500208e-01,6.363445601476486191e-01,6.363455877331171129e-01,6.363465992609642630e-01,6.363475949821154609e-01,6.363485751435747906e-01,6.363495399884865344e-01,6.363504897561960139e-01,6.363514246823078757e-01,6.363523449987449343e-01,6.363532509338065690e-01,6.363541427122239025e-01,6.363550205552167549e-01,6.363558846805472680e-01,6.363567353025759710e-01,6.363575726323125181e-01,6.363583968774700894e-01,6.363592082425152396e-01,6.363600069287198568e-01,6.363607931342107893e-01,6.363615670540180291e-01,6.363623288801252276e-01,6.363630788015149919e-01,6.363638170042171804e-01,6.363645436713543102e-01,6.363652589831874096e-01,6.363659631171610931e-01,6.363666562479467492e-01,6.363673385474862831e-01,6.363680101850346382e-01,6.363686713272023177e-01,6.363693221379955745e-01,6.363699627788586000e-01,6.363705934087121596e-01,6.363712141839937830e-01,6.363718252586969548e-01,6.363724267844074189e-01,6.363730189103440349e-01,6.363736017833921954e-01,6.363741755481430173e-01,6.363747403469276476e-01,6.363752963198533452e-01,6.363758436048381206e-01,6.363763823376440421e-01,6.363769126519124297e-01,6.363774346791961634e-01,6.363779485489918786e-01,6.363784543887739398e-01,6.363789523240225288e-01,6.363794424782591719e-01,6.363799249730738294e-01,6.363803999281572032e-01,6.363808674613294913e-01,6.363813276885689207e-01,6.363817807240423896e-01,6.363822266801325567e-01,6.363826656674655968e-01,6.363830977949394008e-01,6.363835231697496653e-01,6.363839418974175377e-01,6.363843540818147071e-01,6.363847598251900495e-01,6.363851592281946079e-01,6.363855523899063504e-01,6.363859394078555942e-01,6.363863203780476541e-01,6.363866953949884886e-01,6.363870645517066826e-01,6.363874279397776501e-01,6.363877856493449503e-01,6.363881377691444907e-01,6.363884843865250662e-01,6.363888255874702304e-01,6.363891614566201671e-01,6.363894920772930064e-01,6.363898175315039207e-01,6.363901378999869962e-01,6.363904532622145505e-01,6.363907636964172276e-01,6.363910692796032054e-01,6.363913700875769575e-01,6.363916661949583498e-01,6.363919576752020690e-01,6.363922446006140543e-01,6.363925270423702596e-01,6.363928050705355277e-01,6.363930787540781342e-01,6.363933481608905485e-01,6.363936133578025345e-01,6.363938744106006906e-01,6.363941313840433267e-01,6.363943843418764512e-01,6.363946333468505356e-01,6.363948784607347253e-01,6.363951197443337149e-01,6.363953572575012929e-01,6.363955910591567733e-01,6.363958212072980958e-01,6.363960477590168141e-01,6.363962707705128619e-01,6.363964902971079862e-01,6.363967063932588486e-01,6.363969191125715685e-01,6.363971285078142692e-01,6.363973346309310664e-01,6.363975375330538364e-01,6.363977372645155395e-01,6.363979338748628756e-01,6.363981274128680532e-01,6.363983179265410017e-01,6.363985054631419169e-01,6.363986900691921411e-01,6.363988717904855985e-01,6.363990506721016738e-01,6.363992267584145379e-01,6.363994000931050277e-01,6.363995707191717477e-01,6.363997386789408406e-01,6.363999040140776442e-01,6.364000667655962395e-01,6.364002269738689987e-01,6.364003846786389085e-01,6.364005399190263423e-01,6.364006927335419395e-01,6.364008431600929327e-01,6.364009912359955834e-01,6.364011369979818422e-01,6.364012804822108960e-01,6.364014217242758287e-01,6.364015607592138357e-01,6.364016976215149946e-01,6.364018323451300363e-01,6.364019649634792275e-01,6.364020955094606968e-01,6.364022240154583177e-01,6.364023505133500347e-01,6.364024750345156356e-01,6.364025976098445225e-01,6.364027182697434837e-01,6.364028370441437987e-01,6.364029539625096765e-01,6.364030690538443613e-01,6.364031823466982374e-01,6.364032938691750463e-01,6.364034036489399915e-01,6.364035117132256225e-01,6.364036180888386074e-01,6.364037228021675041e-01,6.364038258791879787e-01,6.364039273454694667e-01,6.364040272261830555e-01,6.364041255461051483e-01,6.364042223296256795e-01,6.364043176007533331e-01,6.364044113831215377e-01,6.364045036999946836e-01,6.364045945742728971e-01,6.364046840284994788e-01,6.364047720848647893e-01,6.364048587652124667e-01,6.364049440910451994e-01,6.364050280835293893e-01,6.364051107634999260e-01,6.364051921514676247e-01,6.364052722676220020e-01,6.364053511318369383e-01,6.364054287636760066e-01,6.364055051823970244e-01,6.364055804069564948e-01,6.364056544560156015e-01,6.364057273479429844e-01,6.364057991008208459e-01,6.364058697324483926e-01,6.364059392603470533e-01,6.364060077017642536e-01,6.364060750736776351e-01,6.364061413928006061e-01,6.364062066755841185e-01,6.364062709382226624e-01,6.364063341966577081e-01,6.364063964665813700e-01,6.364064577634405140e-01,6.364065181024413098e-01,6.364065774985511181e-01,6.364066359665048189e-01,6.364066935208053666e-01,6.364067501757308953e-01,6.364068059453352744e-01,6.364068608434526597e-01,6.364069148837019352e-01,6.364069680794880446e-01,6.364070204440073208e-01,6.364070719902498174e-01,6.364071227310023060e-01,6.364071726788513850e-01,6.364072218461878094e-01,6.364072702452081565e-01,6.364073178879188220e-01,6.364073647861379079e-01,6.364074109514994415e-01,6.364074563954555952e-01,6.364075011292792405e-01,6.364075451640672787e-01,6.364075885107434161e-01,6.364076311800604957e-01,6.364076731826029398e-01,6.364077145287906356e-01,6.364077552288799344e-01,6.364077952929667603e-01,6.364078347309903849e-01,6.364078735527333164e-01,6.364079117678262953e-01,6.364079493857490721e-01,6.364079864158331823e-01,6.364080228672648332e-01,6.364080587490862362e-01,6.364080940701984934e-01,6.364081288393634850e-01,6.364081630652060895e-01,6.364081967562167375e-01,6.364082299207530768e-01,6.364082625670419713e-01,6.364082947031819426e-01,6.364083263371446142e-01,6.364083574767774865e-01,6.364083881298054912e-01,6.364084183038319908e-01,6.364084480063426641e-01,6.364084772447052840e-01,6.364085060261730487e-01,6.364085343578858023e-01,6.364085622468714787e-01,6.364085897000485437e-01,6.364086167242267722e-01,6.364086433261103570e-01,6.364086695122981308e-01,6.364086952892861193e-01,6.364087206634684302e-01,6.364087456411399168e-01,6.364087702284964010e-01,6.364087944316371148e-01,6.364088182565664775e-01,6.364088417091938732e-01,6.364088647953378697e-01,6.364088875207247753e-01,6.364089098909923026e-01,6.364089319116894572e-01,6.364089535882794246e-01,6.364089749261384599e-01,6.364089959305607724e-01,6.364090166067560839e-01,6.364090369598537356e-01,6.364090569949026888e-01,6.364090767168727458e-01,6.364090961306564376e-01,6.364091152410695784e-01,6.364091340528529317e-01,6.364091525706727648e-01,6.364091707991231806e-01,6.364091887427254512e-01,6.364092064059309051e-01,6.364092237931217033e-01,6.364092409086106183e-01,6.364092577566430320e-01,6.364092743413991560e-01,6.364092906669923666e-01,6.364093067374732016e-01,6.364093225568275836e-01,6.364093381289800400e-01,6.364093534577931477e-01,6.364093685470701978e-01,6.364093834005534189e-01,6.364093980219280855e-01,6.364094124148211851e-01,6.364094265828027508e-01,6.364094405293876378e-01,6.364094542580353009e-01,6.364094677721517934e-01,6.364094810750892117e-01,6.364094941701473607e-01,6.364095070605749749e-01,6.364095197495697187e-01,6.364095322402792965e-01,6.364095445358016745e-01,6.364095566391877457e-01,6.364095685534393310e-01,6.364095802815126213e-01,6.364095918263161789e-01,6.364096031907146012e-01,6.364096143775261893e-01,6.364096253895269450e-01,6.364096362294476839e-01,6.364096468999781431e-01,6.364096574037648724e-01,6.364096677434134541e-01,6.364096779214890587e-01,6.364096879405164442e-01,6.364096978029809559e-01,6.364097075113290813e-01,6.364097170679694493e-01,6.364097264752719418e-01,6.364097357355713580e-01,6.364097448511635280e-01,6.364097538243107532e-01,6.364097626572386979e-01,6.364097713521383870e-01,6.364097799111664289e-01,6.364097883364469022e-01,6.364097966300689135e-01,6.364098047940902614e-01,6.364098128305361035e-01,6.364098207413998454e-01,6.364098285286441392e-01,6.364098361942007731e-01,6.364098437399710040e-01,6.364098511678268899e-01,6.364098584796110680e-01,6.364098656771373097e-01,6.364098727621909646e-01,6.364098797365295157e-01,6.364098866018833567e-01,6.364098933599552366e-01,6.364099000124219252e-01,6.364099065609331030e-01,6.364099130071141364e-01,6.364099193525630804e-01,6.364099255988551196e-01,6.364099317475385709e-01,6.364099378001395468e-01,6.364099437581590690e-01,6.364099496230756214e-01,6.364099553963435962e-01,6.364099610793948480e-01,6.364099666736401373e-01,6.364099721804662435e-01,6.364099776012399623e-01,6.364099829373054407e-01,6.364099881899869526e-01,6.364099933605866788e-01,6.364099984503881480e-01,6.364100034606533507e-01,6.364100083926254037e-01,6.364100132475278837e-01,6.364100180265648277e-01,6.364100227309217317e-01,6.364100273617662173e-01,6.364100319202460332e-01,6.364100364074930516e-01,6.364100408246194940e-01,6.364100451727214836e-01,6.364100494528777130e-01,6.364100536661497776e-01,6.364100578135830633e-01,6.364100618962059697e-01,6.364100659150317973e-01,6.364100698710571935e-01,6.364100737652635953e-01,6.364100775986167857e-01,6.364100813720678929e-01,6.364100850865532788e-01,6.364100887429936515e-01,6.364100923422968403e-01,6.364100958853549095e-01,6.364100993730474887e-01,6.364101028062393306e-01,6.364101061857821984e-01,6.364101095125146434e-01,6.364101127872615615e-01,6.364101160108355248e-01,6.364101191840361160e-01,6.364101223076504832e-01,6.364101253824535620e-01,6.364101284092080757e-01,6.364101313886648681e-01,6.364101343215630147e-01,6.364101372086301556e-01,6.364101400505820516e-01,6.364101428481242495e-01,6.364101456019505276e-01,6.364101483127440062e-01,6.364101509811771473e-01,6.364101536079117549e-01,6.364101561935997520e-01,6.364101587388819592e-01,6.364101612443904266e-01,6.364101637107466569e-01,6.364101661385620501e-01,6.364101685284387910e-01,6.364101708809702940e-01,6.364101731967398701e-01,6.364101754763216157e-01,6.364101777202816335e-01,6.364101799291763673e-01,6.364101821035534901e-01,6.364101842439525702e-01,6.364101863509047385e-01,6.364101884249324659e-01,6.364101904665503406e-01,6.364101924762646245e-01,6.364101944545742517e-01,6.364101964019692748e-01,6.364101983189336398e-01,6.364102002059421892e-01,6.364102020634635481e-01,6.364102038919581261e-01,6.364102056918796713e-01,6.364102074636744932e-01,6.364102092077823514e-01,6.364102109246358996e-01,6.364102126146607974e-01,6.364102142782765981e-01,6.364102159158957495e-01,6.364102175279245932e-01,6.364102191147629206e-01,6.364102206768044168e-01,6.364102222144366605e-01,6.364102237280411245e-01,6.364102252179929531e-01,6.364102266846618505e-01,6.364102281284119700e-01,6.364102295496012474e-01,6.364102309485821785e-01,6.364102323257018190e-01,6.364102336813020067e-01,6.364102350157185839e-01,6.364102363292830633e-01,6.364102376223208513e-01,6.364102388951531353e-01,6.364102401480952187e-01,6.364102413814582970e-01,6.364102425955480147e-01,6.364102437906656862e-01,6.364102449671080741e-01,6.364102461251663900e-01,6.364102472651286257e-01,6.364102483872766669e-01,6.364102494918897346e-01,6.364102505792413877e-01,6.364102516496017437e-01,6.364102527032358125e-01,6.364102537404052740e-01,6.364102547613671446e-01,6.364102557663752213e-01,6.364102567556784162e-01
